wallet_id,anomaly_reason,aggregated_lp_score,total_deposit_all_time,sum_pool_total_score,diff_sum_agg,score_per_deposit
0x34f099c29c45ee4ae55bc219e019dc1136431995,zero_deposit; ,62.1,0.0,54.0,-8.100000000000001,
0x34b4eb50932ca095aacae07a2cafa47a350a90e4,zero_deposit; ,60.0,0.0,60.0,0.0,
0x34fb03bfd6155c22244a61de901641233af6c530,zero_deposit; ,53.0,0.0,53.0,0.0,
0x355fc6abee43bb204b7ff6c0d6cbf7253b64cec7,IQR; robust-z; ,250.0,126.82673663363818,250.0,0.0,1.971193193452339
0x34f9c0b11e67d72ad65c41ff90a6989846f28c22,zero_deposit; ,59.6,0.0,125.0,65.4,
0x354304234329a8d2425965c647e701a72d3438e5,mismatch_sum_agg; ,245.13,2028400.0021191938,801.0,555.87,0.00012084894485500772
0x34e9454cf3efe1c224bb155a51bbf447e2448dde,zero_deposit; ,50.0,0.0,50.0,0.0,
0x3525f577cfcdae09c2595f9fb87fb51c7bd6c2de,mismatch_sum_agg; ,211.04,670154.1292678403,761.0,549.96,0.00031491263096530695
0x34535292319810b58884ec05374ee15365eca22d,robust-z; ,158.1,172.9641482055994,186.0,27.900000000000006,0.9140622587986809
0x358fc8df10978761481ee30b47d75361fe3fb575,IQR; robust-z; ,511.0,189.9951774474578,511.0,0.0,2.689541949775617
0x355e70e68297321a363a694ac8062a241ea24a6c,robust-z; ,231.2,258.9313214136167,272.0,40.80000000000001,0.8929008616562123
0x3475d7f7546352763899c45bb9772ac726e6bee3,IQR; robust-z; ,150.27,113.6406738292501,293.0,142.73,1.3223258445808497
0x352dafa819c39280ecef2f88f870ca4120ac9d0c,zero_deposit; ,45.0,0.0,45.0,0.0,
0x35f5e9bcf82638a3029fe8b35cd41d8951703fae,IQR; robust-z; ,243.95,170.38923385381224,287.0,43.05000000000001,1.4317219138933404
0x350a99ed3b6b87e2b8a6805718eabf7529eb1488,IQR; robust-z; ,365.7,104.94209,318.0,-47.69999999999999,3.4847790814915163
0x35405fb46fa5ecb191cdba509633840be28a8559,zero_deposit; ,77.0,0.0,77.0,0.0,
0x3535a04ca0d90f59147b779f4b9355c4d172f1c9,zero_deposit; ,100.0,0.0,100.0,0.0,
0x351c470ff4718f2ac105a3f1b06986135c44f75f,zero_deposit; ,50.0,0.0,50.0,0.0,
0x34d967257dbe2b09598f40b7cc290e0b40ee6e6c,robust-z; ,252.45,285.00268564116027,297.0,44.55000000000001,0.8857811267008672
0x3495dc46f96a6d8c314c3161a4525de67b42dd76,mismatch_sum_agg; ,331.36,110950.65666024767,1053.0,721.64,0.0029865528512795407
0x353e427f56b96c8f84b7b5ffccd9dd11ba01fd0e,IQR; robust-z; ,225.25,100.42022642954912,265.0,39.75,2.243074010174898
0x346320465a423ad11ecfaa89eec99f4fb9ef347f,mismatch_sum_agg; ,208.86,41560.51146595214,881.0,672.14,0.005025443446987066
0x34f73a47a027bc3c1db642df9ca54625d9b6b77f,IQR; robust-z; ,273.3,102.0143649676794,636.0,362.7,2.6790344682005127
0x3516ba880545c51045a5ee35a09ae72d83c175bf,IQR; robust-z; ,257.0,106.66727439187264,257.0,0.0,2.4093612728477267
0x34a5b792e4e95478650580d81f15a6b4cbb5fddd,IQR; robust-z; ,342.0,259.3948386713762,342.0,0.0,1.3184533730575694
0x3514f5143aa95870f4a642f6191287af71436ff9,mismatch_sum_agg; ,326.53,3025.4128489915174,931.0,604.47,0.10792907160054026
0x34ec9e3a1ac200ea58744ced891015152130e400,mismatch_sum_agg; ,377.99,48999678.38772282,1472.0,1094.01,7.714132264482531e-06
0x347b97671f74b1fee16baecf1a3b2035cebbd7ca,zero_deposit; ,65.0,0.0,65.0,0.0,
0x352701af26efc4443ea0de72e5a83e6f53fb350c,robust-z; ,320.0,319.99832649661687,320.0,0.0,1.0000052297254223
0x34de3b0d79412e50640421f75026bd117fc61725,zero_deposit; ,57.5,0.0,50.0,-7.5,
0x349256b2150349ae21ca2b94c7c9c0172dfa5688,zero_deposit; ,64.0,0.0,64.0,0.0,
0x34847deae961490fb9c22c809c40ee2c5d7f2839,IQR; robust-z; ,467.5,184.02901278637157,550.0,82.5,2.540360310157688
0x34bd634782af800e4c50f38b2f33cf3d0bea7e77,IQR; robust-z; ,335.75,274.60753256230385,395.0,59.25,1.2226540068554892
0x355bfa426b0f2fe40cf6dedcedd6a5b016a9b955,robust-z; ,183.3,189.1813835171517,396.0,212.7,0.9689114044531847
0x3575b29a214974db700a4c0ef7058d0972fa5a4f,IQR; robust-z; ,263.0,143.0680688429798,263.0,0.0,1.838285804281373
0x34c7d0638dab854c7246623575b7839031b4fef6,zero_deposit; ,64.4,0.0,56.0,-8.400000000000006,
0x34d9ab09cd49cce52298430e5116ccb61744e8a2,zero_deposit; ,77.0,0.0,77.0,0.0,
0x34b4c64f6c154911f1fd390022b89447c6c22c43,IQR; robust-z; ,500.0,148.95348350386843,500.0,0.0,3.356752646788651
0x351b7faa48f2f86aea651e05ffa3af5d6cfbad38,IQR; robust-z; ,589.0,276.3353888585494,589.0,0.0,2.131467860243906
0x347113c4ec42f6610b5348e908ffea04f7f4f651,zero_deposit; ,100.0,0.0,100.0,0.0,
0x354d4d759c49094f60d537bfd7177c05b70c20cc,IQR; robust-z; ,370.3,105.222988,322.0,-48.30000000000001,3.519192973307316
0x34c27208a0779d3c1a73bf614ea16168a545c184,zero_deposit; ,45.0,0.0,45.0,0.0,
0x34fc877c1b2b2718de449077994a0eb31f144260,zero_deposit; ,47.6,0.0,56.0,8.399999999999999,
0x352ffd67ef49121c1e9d337cef06287b2242cfe8,IQR; robust-z; ,227.8,114.46095074889094,268.0,40.19999999999999,1.9901983908884076
0x34fd4080f5bc15b82dca58a6d4202b034cecb7fc,robust-z; ,534.0,530.9142372674404,534.0,0.0,1.005812167984874
0x34ae70ab6d9598ac615b0a3cfccd262e3ff28c1f,zero_deposit; ,58.0,0.0,58.0,0.0,
0x3452e474d92adcb961afca2c3bae21f8427f1b24,mismatch_sum_agg; ,414.02,1378122.2724780857,954.0,539.98,0.0003004232703209457
0x345a0240219b089e6fc61ec1caa10b7e93ef831d,IQR; robust-z; ,369.0,101.65738121096383,369.0,0.0,3.6298397185171933
0x34ad689c045e97d8df7039e3a32c1d9a4f39664a,zero_deposit; ,102.0,0.0,102.0,0.0,
0x345837be9dfc94555dec46f2a2b666d2250b650e,IQR; robust-z; ,260.1,173.5425989571676,306.0,45.89999999999998,1.498767458612256
0x34c0fd5f1dc4929549ad414026fc68060549f9c8,zero_deposit; ,100.0,0.0,100.0,0.0,
0x35181ea50cf5612a4dc62a18e6e09e3294a6c58d,IQR; robust-z; ,511.0,333.2170951020352,511.0,0.0,1.5335347661065393
0x345cec5bb2626e347c02d493950c20dd16f63ad9,IQR; robust-z; ,314.0,199.20983541042125,314.0,0.0,1.5762273953647057
0x34a924ebe196603f8c16668246df7703a4651fc2,zero_deposit; ,61.2,0.0,72.0,10.799999999999997,
0x362ccdeeaff422e7aa97e421a683b263de96a1e8,robust-z; ,255.0,262.113486118354,300.0,45.0,0.9728610449477522
0x35ef12269ddf09a07baf83b13247b043aeca1942,zero_deposit; ,46.0,0.0,46.0,0.0,
0x35a4652e36d7a3c8ac44b8df921e35fedb3d3b7c,zero_deposit; ,54.72,0.0,164.0,109.28,
0x35e0e57e7170990c86cc74f65eb5f37d4f2b8bd1,IQR; robust-z; ,246.5,109.85682986066772,290.0,43.5,2.243829539889672
0x364f4b2eee8920b6e476dfd4e531b6fd6bfc14cf,zero_deposit; ,79.35,0.0,69.0,-10.349999999999994,
0x35f2c80bb99b859e521eba3134c60090f6c64642,IQR; robust-z; ,309.0,284.8653379422626,309.0,0.0,1.0847230562766084
0x35fda50d142ef3737a4fe4b7b06742a681608657,robust-z; ,242.25,281.4240056326815,285.0,42.75,0.8608007673524058
0x3639184329cbceddd9a9ba21d1396dcd13fe4bec,robust-z; ,268.0,299.6297147248254,268.0,0.0,0.8944373232345344
0x35976f99ec647f863ef1795e5ee145439d796cb7,zero_deposit; ,55.2,0.0,48.0,-7.200000000000003,
0x3601603b26dd9e1cf74b2918db06d07ec7572c95,zero_deposit; ,51.0,0.0,51.0,0.0,
0x35d16f1e19391cc486bc134a3e33f4f83a71d415,zero_deposit; ,61.2,0.0,72.0,10.799999999999997,
0x3572f25f58a8c0bfbf0a37a5574562c8918735f6,mismatch_sum_agg; ,512.27,4472.02086771979,1023.0,510.73,0.11455000214728382
0x35860fc77a043b78363038388638c129eb31298b,zero_deposit; ,58.0,0.0,58.0,0.0,
0x361fa784ce6dc794a6046c4197c7e126982c2c8e,IQR; robust-z; ,292.0,208.66800436584228,292.0,0.0,1.3993520515395252
0x35defbb570b43b2f5dccc926982a0d6a1597588a,IQR; robust-z; ,182.24,115.37729056407026,379.0,196.76,1.5795136036653605
0x35f38470c8e80c93c6f044e7fc79a49e560fc7c1,IQR; robust-z; ,232.9,179.89379401727106,274.0,41.099999999999994,1.2946527770582235
0x35a5b48d079b48febe6da662b66f5d1c80ef0a45,IQR; robust-z; ,437.0,395.934522,380.0,-57.0,1.1037178516098174
0x35b5e5f53dc62d73cdb1d37b72bedffe7c754bb3,zero_deposit; ,67.15,0.0,79.0,11.849999999999994,
0x35de54434391d6203c672d0f6b6144f6080753db,zero_deposit; ,46.0,0.0,46.0,0.0,
0x35c84dfb0bb32552493644daf383e3661d276a6e,robust-z; ,230.0,230.01649217970208,230.0,0.0,0.9999283000121174
0x35dd0bc7535275b7c428d3ae5d2f9842b2e8339c,IQR; robust-z; ,491.0,337.1899474971244,491.0,0.0,1.456152544417675
0x35bd1221793307026d208d322875586c8b9d1915,IQR; robust-z; ,477.0,100.13621923899152,477.0,0.0,4.763511181319531
0x3584adfa048dc233dbb2671e8588151239b8e23e,mismatch_sum_agg; ,168.51,115596.69018989675,1151.0,982.49,0.0014577406993502996
0x35e085f841980a337e363b657b213b46dd89418f,IQR; robust-z; ,282.7,136.3134805078725,408.0,125.30000000000001,2.073896132258711
0x363dd527a677692428fdad82ee7eb6cc8be270be,zero_deposit; ,103.0,0.0,103.0,0.0,
0x35ce4f159e3cf212acbbcf0a9f6821287b3cd205,robust-z; ,226.1,288.7505358685274,266.0,39.900000000000006,0.7830288498683405
0x35c9713a6066439be4250c0d121e333e391b4b28,mismatch_sum_agg; ,433.89,8500.852825940214,999.0,565.11,0.051040761307617484
0x358d52dcb0ec1f48a5e7c6cd61c21f33173333eb,robust-z; ,223.22,237.96674952812552,483.0,259.78,0.9380302098618085
0x3577b15270e6a4e233462e763cfd923ff48be4eb,zero_deposit; ,71.4,0.0,84.0,12.599999999999994,
0x3566921f3d45dfc8dd3670e60f5842989594858a,robust-z; ,196.35,187.2915673831573,231.0,34.650000000000006,1.0483654055727514
0x35d1ca7dbbcb805f3228cd2f43aae811281e5722,mismatch_sum_agg; ,254.17,601.9617075895529,904.0,649.83,0.4222361601999202
0x3611fafdcebc8f020df1c80896301f80d71fb28d,IQR; robust-z; ,425.0,259.9848665313894,500.0,75.0,1.6347105340021297
0x35ac089a0c478b9ed22f756d956f939a02517f02,IQR; robust-z; ,428.4,324.3879026741644,504.0,75.60000000000002,1.3206411104371911
0x35df6cad65b48ab8a086e44a9c7cff0a8d2fcfcd,IQR; robust-z; ,501.0,149.65885597821628,501.0,0.0,3.3476134554504644
0x36023e16c51b40d89526f1ce35c421903a8f1b9d,mismatch_sum_agg; ,373.01,93125.17009998506,901.0,527.99,0.004005469193769128
0x359741cdcd7187e14f3372d69d6b5c995c42d584,IQR; robust-z; ,332.35,124.57576514698974,391.0,58.64999999999998,2.667854374467239
0x35b96495949ef30161abf9f1859fc14b599be67c,IQR; robust-z; ,256.7,120.11227344739036,302.0,45.30000000000001,2.1371671073434104
0x360bfa269b0f949fec8646cd79dad0e1134d80cb,IQR; robust-z; ,525.3,234.69430356822485,618.0,92.70000000000005,2.2382307197639206
0x35c631a447e6ca703b88a3fcae7d879e52d11b08,zero_deposit; ,58.0,0.0,58.0,0.0,
0x3565e93d890847866f6b58df87de2c038278e662,zero_deposit; ,77.0,0.0,77.0,0.0,
0x357f4da4c20d812d55543433c96c7a154b9a5c53,IQR; robust-z; ,361.25,190.7448167959465,425.0,63.75,1.8938915671111274
0x35a2163c3ba851ddda0bfcdb8c4385cea827d786,zero_deposit; ,90.1,0.0,106.0,15.900000000000006,
0x35ce08e2de28968e7385e5391b380577708ec02c,IQR; robust-z; ,118.91,106.3596164837702,225.0,106.09,1.1179995183429878
0x3633ced13555098e2f7262eb3abc3d0f6c7873ac,IQR; robust-z; ,278.8,142.7385999419587,328.0,49.19999999999999,1.9532207833996373
0x35e5d1cc7ed072ac2b5e591ec7b45740efdc2de6,zero_deposit; ,108.0,0.0,108.0,0.0,
0x35d28593659e81eced4209b13861440692f88b12,zero_deposit; ,65.0,0.0,65.0,0.0,
0x35ced4cdf79ba9fdd5b28f798ea1463b14ce7079,IQR; robust-z; ,506.0,414.5104171094362,506.0,0.0,1.2207172102659347
0x363ef5bed25cefb89af5cbb2412ccb5855deba6e,IQR; robust-z; ,342.0,161.2953707152778,342.0,0.0,2.1203336368760763
0x3634238fa1c868b525fe5e6d10d73828325642d8,IQR; robust-z; mismatch_sum_agg; ,496.66,405.97824954657824,1214.0,717.3399999999999,1.2233660314430657
0x35c8d7016549fcb9b4a1390367b55a1fd4010d6e,mismatch_sum_agg; ,281.56,226259.9354303599,819.0,537.44,0.001244409442018341
0x35e8b2c4cc29a6afdff31ae226ef8bd2ae4a8ff7,zero_deposit; ,48.0,0.0,48.0,0.0,
0x363d231823cc41482ec73d7881edfba2f624ebb0,mismatch_sum_agg; ,223.44,36107.7054093617,757.0,533.56,0.006188152846236205
0x35e35fd44b03f813a36f01ec7608d6d5ecc28d0a,zero_deposit; ,57.0,0.0,57.0,0.0,
0x35b0f2b8cc995165a7b2a4f110ceac3880d46204,IQR; robust-z; ,404.6,210.5312439794648,476.0,71.39999999999998,1.9218050126539161
0x36432f32f2124654bb6027ce1b5ac641fc893a84,zero_deposit; ,104.0,0.0,104.0,0.0,
0x35bb7e7dc992a837421365ba3b0724babd5a28bc,IQR; robust-z; ,327.25,284.1280269274628,385.0,57.75,1.1517695158019243
0x3628edcb16ab5b42a00e4e0d830b0a3cbaa79c73,mismatch_sum_agg; ,631.25,108866.76026947954,1682.0,1050.75,0.00579837223444013
0x358379fe9b57017fa054fdff17c31c36698603c9,mismatch_sum_agg; ,254.92,405149.7594733591,790.0,535.08,0.0006291994356145297
0x362ca9c9f0fa1291183e7ec58aee219bc1626303,zero_deposit; ,45.0,0.0,45.0,0.0,
0x35e151d6c0c57ba5107e0ef369dbd6813947596a,IQR; robust-z; ,565.0,137.1099296354706,565.0,0.0,4.120781051395372
0x35aa5d54438246018b35f699373509dbe728f6ca,zero_deposit; ,85.0,0.0,100.0,15.0,
0x35a569f2ad032d0d6e72b2f8b9b0ce06316c85ad,zero_deposit; ,112.0,0.0,112.0,0.0,
0x364d5077c4c6bce6280705fe657fc4c55fdac363,mismatch_sum_agg; ,341.98,37666603.57928099,1632.0,1290.02,9.079130250759074e-06
0x35fe35665c705f95a750b8596716652b44792aab,IQR; robust-z; ,164.9,100.13340244352943,194.0,29.099999999999994,1.646803124391942
0x362f1834ba287223f88fa5717f15a1abe3fba78b,zero_deposit; ,65.45,0.0,77.0,11.549999999999997,
0x35f00bb423b5ba2b71bce64dbcf8ae656a0a8237,IQR; robust-z; ,393.0,191.29084142010615,393.0,0.0,2.054463230348323
0x365fa493a62f955afaa730ccee7f5690b0992ad9,IQR; robust-z; ,270.0,167.45110630183194,270.0,0.0,1.6124109655825316
0x372ba0323ec1152c2c028deab97c4adaf07191ae,IQR; robust-z; ,511.0,100.21067447037362,511.0,0.0,5.099257166970496
0x3712c6714a2b4e325cea565b055888839ea01ace,IQR; robust-z; ,171.0,100.97193764906577,171.0,0.0,1.6935398486094335
0x37269c6c83df987c4d3528d5871e956fb5cce17c,robust-z; ,245.65,317.05611512249294,289.0,43.349999999999994,0.7747839839174666
0x371ae488913b1a7ae6e6e61656439e11a2fe515d,robust-z; ,183.24,225.21942926820643,390.0,206.76,0.8136065373906329
0x365d8e6f4035087fe852628a85d9a76ccd16b670,zero_deposit; ,61.2,0.0,72.0,10.799999999999997,
0x36f8572864bc420780ea9164c0ca1f500f8001d1,robust-z; ,138.55,135.57851960058122,163.0,24.44999999999999,1.021917044146616
0x36a89ff7056dfaec28606f61948c5444bdbfa08d,robust-z; ,183.6,214.56733672478896,216.0,32.400000000000006,0.8556754387807466
0x36f0742fa18892777f64428d341a05c52065563a,zero_deposit; ,115.0,0.0,100.0,-15.0,
0x3741eabccb03965c07ce3fa599e5602cc7857743,zero_deposit; ,82.0,0.0,82.0,0.0,
0x36ae4068ed5873cde9643e0718fc0a9edae4c123,mismatch_sum_agg; ,389.83,645286.0993009944,1320.0,930.1700000000001,0.0006041196306913832
0x36c86ef0bb31b9f63d1970bb4900d39744cb28b3,mismatch_sum_agg; ,318.63,18392.133549806305,1000.0,681.37,0.01732425436870295
0x37158058be0ebcff8232f5b37764f010776e23e8,robust-z; ,345.0,403.079651,300.0,-45.0,0.8559102379494716
0x36b2a3fcfabf474d9273f4fe907bd132ab473dbc,IQR; robust-z; ,345.95,134.3278085685073,407.0,61.05000000000001,2.5754160935601447
0x3759984c9731e6179ef62d5aef6014f9fc2bb38e,IQR; robust-z; ,513.0,147.54082700443442,513.0,0.0,3.4770036905417476
0x37372ed0859deeb99e90d32f36fa816cf5fe066b,IQR; robust-z; ,511.0,200.25537953187128,511.0,0.0,2.5517416870125715
0x373ad055cdff0d59d35caf98628f869f31d36896,zero_deposit; ,72.16,0.0,138.0,65.84,
0x367641017898a1c7788281a43c30d1fee09eaf5b,zero_deposit; ,47.0,0.0,47.0,0.0,
0x371a0af5fd1a8262b40b26aebb827ca95b71dcfc,mismatch_sum_agg; ,218.49,32733.61563418579,1405.0,1186.51,0.006674789685372154
0x367abd335b0564dc3a5a1d7bf9efaf13abff2212,zero_deposit; ,50.0,0.0,50.0,0.0,
0x373fe5ae051da6cdf358b4a612d40b5dc148a7a8,zero_deposit; ,48.0,0.0,48.0,0.0,
0x36a454aef52938c8637cd4689b2980c1cfd43389,mismatch_sum_agg; ,444.37,5852608455.1684,2221.0,1776.63,7.592682876428881e-08
0x3750a58f96cc192ce18117c15db7acaef36a0d7b,IQR; robust-z; ,568.0,175.03358656531003,568.0,0.0,3.245091477275208
0x372454b30dff0a2c16e4ceddbaab765448d2a4c2,IQR; robust-z; ,356.0,289.2621526207896,356.0,0.0,1.2307175230998881
0x37180b0ff96e440bbf1e9cef5da24076e1937ca3,robust-z; ,205.0,221.2050471534138,205.0,0.0,0.9267419646976907
0x372546ebf5dc918982890ea97abe536ab0a4a561,robust-z; ,342.0,329.80764754292136,342.0,0.0,1.0369680707767455
0x3720fe9081053daa32cfe1740f6c5cb83bcaf03a,IQR; robust-z; ,141.1,121.9955536207028,166.0,24.900000000000006,1.1565995301656236
0x37130086691ae900e7ba22936937c31c8164788f,zero_deposit; ,100.0,0.0,100.0,0.0,
0x367d23f5bf7d9f3ef5b58c49f21a82a770caa3a8,zero_deposit; ,54.0,0.0,54.0,0.0,
0x3750de2cee128b5250a5e5585ac0558f46753de5,mismatch_sum_agg; ,203.95,1688.9213015370237,758.0,554.05,0.12075755087841734
0x372fe454a01c52dc3f11f292b94b510b0e134e88,zero_deposit; ,54.0,0.0,54.0,0.0,
0x366716fe5623a3c3e1e283369da5e15ca72556f2,IQR; robust-z; ,379.1,134.84295795557685,446.0,66.89999999999998,2.8114185994413745
0x369a13252f1bbbf1d6c6d93c27497b8f0342c013,robust-z; ,286.0,325.4659577869643,286.0,0.0,0.8787401359720792
0x36f39071a9dcb17a0c78d3cdc733caa2aa7adeb7,robust-z; ,371.45,395.408088610158,437.0,65.55000000000001,0.9394092096234813
0x36d5ad5f7e6be15ae07efeb4e3525f58eb5ce94a,zero_deposit; ,78.0,0.0,78.0,0.0,
0x367003dfddb6ad8acc02f417bd8397028a3ded24,IQR; robust-z; ,278.0,239.4957515207221,278.0,0.0,1.1607721566449012
0x3663ea2e3ebaeb48ee12852394ec1f877e12769c,zero_deposit; ,53.0,0.0,53.0,0.0,
0x368bfa07a7788a4a845eee5ef77c16c0d889d345,zero_deposit; ,87.0,0.0,87.0,0.0,
0x373e2cd0d0ddf15cb9f1828d709e1734cd51d591,IQR; robust-z; ,318.75,111.1165324581314,375.0,56.25,2.868610034425837
0x36eb9d9867f9424f953262379cc2fbb09b07504a,zero_deposit; ,54.0,0.0,54.0,0.0,
0x373c9b9c898258dc69b7ddd42a82e741348a32e0,zero_deposit; ,63.25,0.0,55.0,-8.25,
0x365c02c5088c94e6cd47f3fe30eeff456702b2be,IQR; robust-z; ,580.0,243.85556895397423,580.0,0.0,2.378457061644839
0x373123e8cc12a14bc9848da99461d8c7bec39261,IQR; robust-z; ,267.75,162.96588644021,315.0,47.25,1.6429818893307704
0x3670b1b32e103445b8b7e366f88a9a92fabc8681,mismatch_sum_agg; ,143.87,8174.083024362631,768.0,624.13,0.01760075100426548
0x3722a8b1e2674fbba7081c84e39a5ce738b8159d,zero_deposit; ,50.6,0.0,44.0,-6.600000000000001,
0x368dec1eb6e533119f8740c15613144bf5a668ca,mismatch_sum_agg; ,399.52,898197804.3416167,2152.0,1752.48,4.448017998583842e-07
0x37047ac083d2529b94707ef99aaa10f0594aeb59,zero_deposit; ,65.55,0.0,57.0,-8.549999999999997,
0x36cfec3d5fcc21aaa172a536ddf671b76216a29c,zero_deposit; ,61.3,0.0,129.0,67.7,
0x3696e840aadcbb369860a261d7e85f7660113484,zero_deposit; ,107.0,0.0,107.0,0.0,
0x3682c69fdaa207470b8d1418e8ee1a7026ccf56d,robust-z; ,188.0,207.84118476484463,188.0,0.0,0.9045367991560801
0x367fea9560b6083fc892325cc93a40a538a3cced,zero_deposit; ,55.0,0.0,55.0,0.0,
0x371147622d92151915472cc704eed65f2daa3602,zero_deposit; ,56.0,0.0,56.0,0.0,
0x3688092f8681af1bc1c3a3184b8ee7f4570f5114,zero_deposit; ,59.0,0.0,59.0,0.0,
0x3721d5661868a5bf4c251ee7191465e986cc788f,zero_deposit; ,111.0,0.0,111.0,0.0,
0x36fb3c8d2174285888a97c6f398a8ba91673eee4,robust-z; ,259.25,311.4127363280027,305.0,45.75,0.832496458099064
0x371ac59f8c45e82fed5cc911dd1b45345295dc98,robust-z; ,400.35,377.28234223022105,471.0,70.64999999999998,1.061141631048566
0x36da6d6b05491696f155541891a4a3b53a46a2bc,zero_deposit; ,45.0,0.0,45.0,0.0,
0x375bbf7070d0bf879db026ebe5b40610b14633b1,IQR; robust-z; ,511.0,133.5208484925704,511.0,0.0,3.8271176806402183
0x37c8edaa784815173c74c48e2001b9fca221e7a5,zero_deposit; ,93.95,0.0,187.0,93.05,
0x382bdf9aa5eb51dac1095033cc4a53f38ba06a1d,zero_deposit; ,59.0,0.0,59.0,0.0,
0x3812f6d47685b4344d2aec5c340bba05794fb8aa,IQR; robust-z; ,512.0,164.30050518280046,512.0,0.0,3.1162411791147546
0x386e96e10447095a99b919defc955c6d4835c279,mismatch_sum_agg; ,206.43,58184.337378829645,1912.0,1705.57,0.0035478620071921537
0x387544f796a05528c9d05403836262dfa84a2e41,IQR; robust-z; ,583.0,144.42816040272317,583.0,0.0,4.036608915978463
0x3794136858aed2b51f0d65b1637b19b5ee7e4e57,IQR; robust-z; ,248.2,160.8236914418248,292.0,43.80000000000001,1.543304955724027
0x37bc782b7856c8b35bf93c31a4246a5dc2245122,IQR; robust-z; ,349.6,190.482022,304.0,-45.60000000000002,1.8353438100315842
0x380fdbb7e9111ac54ca32e43a5b18ec3b754a1fa,IQR; robust-z; ,397.0,162.8283295404554,397.0,0.0,2.438150665307683
0x378ace7855d935d7f5a1f138f4aea7298221af8c,zero_deposit; ,64.4,0.0,56.0,-8.400000000000006,
0x3799d2789003a6ff95539810d971f18de075c94e,mismatch_sum_agg; ,366.43,203145.03253237708,867.0,500.57,0.001803785184565607
0x384d95a5b9a59901c0761e5352b71e6d1aff1019,zero_deposit; ,56.0,0.0,56.0,0.0,
0x3830146e3e47857179538c9b63cd720a84d7a7a1,robust-z; ,242.0,312.34747145842726,242.0,0.0,0.7747781625061423
0x3860e143679156618e4cea5f07872e04b6e7904e,zero_deposit; ,56.35,0.0,49.0,-7.350000000000001,
0x38427c71623bfe472d967185d30f8ec37122c9b8,IQR; robust-z; ,239.7,105.52398858358072,282.0,42.30000000000001,2.2715214162905206
0x386b935f7aa43ffd63585475934a5a3c25af3413,IQR; robust-z; ,349.35,207.04112682551573,411.0,61.64999999999998,1.6873459169994536
0x388dc99fba7b182f2ff27922318308401e77cf30,zero_deposit; ,77.05,0.0,67.0,-10.049999999999997,
0x377da8e8617006aadc5940050453da7d44ff7fc1,robust-z; ,182.75,230.7211990603472,215.0,32.25,0.7920815284606774
0x37fb1963f262202c1f3ca753cea132ab3dadc30d,zero_deposit; ,58.65,0.0,51.0,-7.649999999999999,
0x38a215d585d9f4be9563721cc7caafec99c6231a,IQR; robust-z; ,472.0,400.0,472.0,0.0,1.18
0x3804b1125fac5e06f4d240d6215c0798a70ba2ca,zero_deposit; ,53.0,0.0,53.0,0.0,
0x37ed3c2e59cf8b002975bcd5fc15cf64e047e6c5,IQR; robust-z; ,202.3,112.72912078620858,238.0,35.69999999999999,1.7945673539285658
0x37ef51053d7ee541107c370deedb796019fd4cc3,mismatch_sum_agg; ,309.71,1870126.6744495514,1052.0,742.29,0.0001656091024374909
0x38201633a07c0381196faff86711f95192ee5042,zero_deposit; ,46.0,0.0,40.0,-6.0,
0x3779c07f8bf02c3a64778ae71b79791471688f00,zero_deposit; ,88.4,0.0,104.0,15.599999999999994,
0x37ede78c92bdfd535a385e1d84b0bea0eadafcc1,IQR; robust-z; ,348.5,128.19465645777856,410.0,61.5,2.718522047873188
0x37f940f5cc5dff3d490a4446ee7d4012e3d9b53c,zero_deposit; ,110.0,0.0,110.0,0.0,
0x37e0578ebebaed17f8c3ab56d4ef51d9dc6eb389,zero_deposit; ,77.74,0.0,211.0,133.26,
0x37c83db7ff37e698e5298ea1827b11a343343634,zero_deposit; ,60.0,0.0,60.0,0.0,
0x38602d1446fe063444b04c3ca5ecde0cba104240,zero_deposit; ,61.2,0.0,72.0,10.799999999999997,
0x3903711d225c7772db80a5b2fa81d45fe8ae8d82,zero_deposit; ,110.0,0.0,110.0,0.0,
0x378628e17566e4e2dcbc5bd9525bb8e30f408e8c,IQR; robust-z; ,363.4,207.346147,316.0,-47.39999999999998,1.7526248028134324
0x37da949c676fd0c42ad5b0b782f11b6c63520193,IQR; robust-z; ,362.25,181.341916,315.0,-47.25,1.9976076573493355
0x37d79855062c918492f84565fe211e615339333a,mismatch_sum_agg; ,388.68,198373.62045729998,895.0,506.32,0.0019593330963259986
0x37adb6a8b29562a17e4f776e905796d674c3fd5e,IQR; robust-z; ,230.0,104.5167993658386,230.0,0.0,2.200603169973991
0x3829e519905808c5a2fe1aae2abce9f2fbe41c68,robust-z; ,332.0,403.5363601426534,332.0,0.0,0.8227263582459714
0x384bb91d7aa83f63e7de178319615ad66ec25b70,IQR; robust-z; ,510.0,200.0,510.0,0.0,2.55
0x377d6229113ab3549315e2c65e06ca13a749a8f4,IQR; robust-z; ,467.5,368.322437941868,550.0,82.5,1.2692683145026997
0x37edd3e6aa59e907a60505e0217926b850540e77,IQR; robust-z; ,367.2,187.06983082933093,432.0,64.80000000000001,1.9629033627287924
0x386cf290500bac41ed4254670ca00eacb07fbf35,IQR; robust-z; ,192.95,140.80499772387307,227.0,34.05000000000001,1.3703348824193466
